,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
947,948,3.044522437723423,RL,4.454347296253507,9.584452402426324,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.4680601411351315,Gd,TA,PConc,Gd,TA,Av,GLQ,7.170888478512505,Unf,0.0,5.75890177387728,7.388327859577107,GasA,Ex,Y,SBrkr,7.396335293800808,0.0,0.0,7.396335293800808,1,0.0,2,0,3,0.6931471805599453,Gd,9,Typ,1,Gd,Attchd,2002.0,Fin,3,808,TA,TA,Y,0.0,5.53338948872752,0.0,0.0,0.0,None,None,0.0,11,2007,WD,Normal,12.506180941677357
948,949,4.110873864173311,RL,4.189654742026425,9.547312483639047,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.976733742420574,Gd,TA,PConc,Gd,TA,None,Unf,0.0,Unf,0.0,6.842683282238422,6.842683282238422,GasA,Ex,Y,SBrkr,6.842683282238422,6.734591659972948,0.0,7.482681828154651,0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,2002.0,RFn,2,474,TA,TA,Y,4.976733742420574,4.574710978503383,0.0,0.0,0.0,None,None,0.0,2,2006,WD,Normal,12.167856627501678
949,950,3.044522437723423,RL,4.3694478524670215,9.144307401371744,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.890609120147166,Unf,0.0,5.19295685089021,7.057897937411856,GasA,TA,Y,SBrkr,7.231287004327616,0.0,0.0,7.231287004327616,1,0.0,1,1,3,0.6931471805599453,Gd,5,Typ,1,TA,Attchd,1972.0,RFn,2,676,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,3,2010,WD,Normal,12.193498926601634
950,951,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.988961416889864,BLQ,5.0106352940962555,5.762051382780177,6.762729506931879,GasA,Gd,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,1,0.0,1,0,3,0.6931471805599453,Gd,5,Typ,0,None,Detchd,1980.0,RFn,2,720,TA,TA,Y,5.272999558563747,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,11.767575435251748
951,952,3.044522437723423,RH,4.110873864173311,8.962007209588313,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.464588303689961,Unf,0.0,5.236441962829949,6.720220155135295,GasA,Gd,Y,SBrkr,6.873163834212518,0.0,0.0,6.873163834212518,1,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,None,Detchd,1979.0,Unf,1,300,TA,TA,Y,6.045005314036012,0.0,0.0,0.0,0.0,MnPrv,None,0.0,7,2006,WD,Abnorml,11.694421681264394
952,953,4.454347296253507,RL,4.110873864173311,8.881975184248867,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,6.493753839851686,Unf,0.0,4.6913478822291435,6.645090969505644,GasA,Gd,Y,SBrkr,6.645090969505644,0.0,0.0,6.645090969505644,0,0.6931471805599453,1,0,2,0.6931471805599453,TA,5,Typ,0,None,Detchd,1974.0,Fin,1,396,TA,TA,Y,5.262690188904886,0.0,0.0,0.0,0.0,MnPrv,None,0.0,4,2009,WD,Normal,11.804855999911272
953,954,4.110873864173311,RL,4.2633832685897595,9.312535884290853,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.4510384535657,TA,TA,CBlock,TA,TA,Av,ALQ,6.333279628139691,LwQ,5.267858159063328,3.4011973816621555,6.665683717782408,GasA,Ex,Y,SBrkr,7.063903961472068,6.68586094706836,0.0,7.585281078639126,0,0.6931471805599453,2,1,4,0.6931471805599453,TA,7,Min2,1,Po,Attchd,1969.0,RFn,2,530,TA,TA,Y,5.723585101952381,5.247024072160486,0.0,0.0,0.0,MnPrv,Shed,5.993961427306569,9,2008,WD,Normal,12.055255569732177
954,955,4.51085950651685,RL,3.58351893845611,9.148571345578551,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,5.5254529391317835,TA,TA,CBlock,Gd,Gd,Gd,GLQ,6.852242569051878,Unf,0.0,0.0,6.852242569051878,GasA,TA,Y,SBrkr,6.8885724595653635,0.0,0.0,6.8885724595653635,0,1.0986122886681098,2,0,4,0.0,TA,4,Typ,0,None,None,0.0,None,0,0,None,None,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,10,2006,WD,AdjLand,11.755879486687116
955,956,4.51085950651685,RH,4.418840607796598,8.873047798971067,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.049733455231958,TA,TA,CBlock,Gd,TA,No,Rec,6.184148890937483,Unf,0.0,6.206575926724928,6.887552571664617,GasA,TA,N,FuseF,6.887552571664617,6.887552571664617,0.0,7.580189417944541,0,0.0,2,0,4,1.0986122886681098,TA,8,Typ,0,None,Attchd,1946.0,Unf,2,492,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,WD,Normal,11.884495917930655
956,957,5.081404364984463,RM,3.2188758248682006,7.170888478512505,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.655991810819852,Unf,0.0,5.6240175061873385,6.331501849893691,GasA,TA,Y,SBrkr,6.331501849893691,6.505784060128229,0.0,7.114769448366463,0,0.0,1,1,2,0.6931471805599453,TA,5,Typ,1,TA,Attchd,1980.0,Fin,2,462,TA,TA,Y,5.017279836814924,0.0,0.0,0.0,0.0,GdPrv,None,0.0,5,2009,WD,Normal,11.728044909070785
957,958,3.044522437723423,RL,4.2626798770413155,8.912069097970134,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.035481432524756,Unf,0.0,6.46302945692067,6.964135612418245,GasA,TA,Y,SBrkr,6.964135612418245,0.0,0.0,6.964135612418245,0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,None,Detchd,1977.0,Fin,2,576,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,4,2007,WD,Normal,11.790564777297387
958,959,3.044522437723423,RL,4.189654742026425,9.042040056544483,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.551080335043404,Unf,0.0,6.459904454377535,7.198931240688173,GasA,Ex,Y,SBrkr,7.198931240688173,0.0,0.0,7.198931240688173,1,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,0,None,Attchd,2003.0,RFn,2,531,TA,TA,Y,0.0,3.6888794541139363,0.0,0.0,0.0,None,None,0.0,10,2007,WD,Normal,12.128116509451258
959,960,5.081404364984463,FV,3.2188758248682006,7.8528278122817445,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,6.405228458030842,Unf,0.0,4.532599493153256,6.546785410760524,GasA,Ex,Y,SBrkr,6.546785410760524,6.580639137284949,0.0,7.256297239690681,1,0.0,2,1,3,0.6931471805599453,Gd,6,Typ,0,None,Detchd,1999.0,Unf,2,484,TA,TA,Y,0.0,3.8066624897703196,0.0,0.0,0.0,None,None,0.0,5,2010,WD,Normal,11.951186847493476
960,961,3.044522437723423,RL,3.9318256327243257,8.882946799288174,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,6.546785410760524,Unf,0.0,5.093750200806762,6.755768921984255,GasA,Gd,Y,SBrkr,6.755768921984255,0.0,0.0,6.755768921984255,1,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,None,None,0.0,None,0,0,None,None,Y,4.770684624465665,0.0,0.0,0.0,0.0,None,None,0.0,2,2010,WD,Normal,11.665655135642039
961,962,4.110873864173311,RL,4.2633832685897595,9.411483683010726,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.052089168924417,TA,Gd,CBlock,Gd,Gd,No,ALQ,6.799055862058796,Unf,0.0,6.075346031088684,7.193685818395112,GasA,TA,Y,SBrkr,7.341483852363161,7.193685818395112,0.0,7.96311205897929,1,0.0,2,1,4,0.6931471805599453,TA,11,Typ,1,TA,Attchd,1977.0,Fin,2,619,TA,TA,Y,6.311734809152915,5.645446897643238,0.0,0.0,0.0,None,None,0.0,7,2008,WD,Normal,12.513561021741964
962,963,5.081404364984463,RL,3.2188758248682006,7.744569809354496,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.322565239927284,Unf,0.0,5.517452896464707,6.690842277418564,GasA,TA,Y,SBrkr,6.690842277418564,6.61338421837956,0.0,7.3453648404168685,1,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,TA,Detchd,1976.0,Unf,2,440,TA,TA,Y,3.8918202981106265,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,11.951186847493476
963,964,3.044522437723423,RL,4.812184355372417,9.386308454797962,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,7.496097345175956,7.496097345175956,GasA,Ex,Y,SBrkr,7.496097345175956,0.0,0.0,7.496097345175956,0,0.0,2,0,2,0.6931471805599453,Ex,7,Typ,0,None,Attchd,2007.0,Fin,2,702,TA,TA,Y,5.666426688112432,4.919980925828125,0.0,0.0,0.0,None,None,0.0,5,2009,WD,Normal,12.384223015005313
964,965,4.110873864173311,RL,4.394449154672439,9.334061298965942,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.8066624897703196,Gd,TA,PConc,Gd,TA,No,GLQ,6.437751649736401,Unf,0.0,5.267858159063328,6.706862336602747,GasA,Ex,Y,SBrkr,6.715383386334681,6.976348070447749,0.0,7.546974117516527,1,0.0,2,1,4,0.6931471805599453,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2,510,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,None,None,0.0,2,2010,WD,Normal,12.277932735946903
965,966,4.110873864173311,RL,4.189654742026425,9.233861567017529,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.664409020350408,6.664409020350408,GasA,Ex,Y,SBrkr,6.664409020350408,6.553933404025811,0.0,7.3031700512368,0,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2,393,TA,TA,Y,0.0,4.290459441148391,0.0,0.0,0.0,None,None,0.0,7,2007,New,Partial,12.094587859196112
966,967,3.9318256327243257,RL,4.875197323201151,9.169622538697624,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,6.061456918928017,Unf,0.0,5.707110264748875,6.591673732008658,GasA,Ex,Y,SBrkr,6.884486652042782,5.808142489980444,0.0,7.1770187659099,1,0.0,1,1,2,0.6931471805599453,TA,7,Min2,2,TA,Detchd,1940.0,Unf,1,256,TA,TA,Y,0.0,4.2626798770413155,0.0,0.0,0.0,None,None,0.0,6,2009,WD,Normal,11.982935344196433
967,968,3.044522437723423,RL,4.2633832685897595,8.908018322784887,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.0238805208462765,TA,TA,CBlock,TA,TA,No,ALQ,6.805722553416985,Unf,0.0,5.2832037287379885,7.002155954403621,GasA,TA,Y,SBrkr,7.002155954403621,0.0,0.0,7.002155954403621,1,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,None,Attchd,1955.0,Unf,1,260,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,7,2008,WD,Normal,11.813037464800539
968,969,3.9318256327243257,RM,3.9318256327243257,8.68710472813351,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.398594934535208,6.398594934535208,Grav,Fa,N,SBrkr,6.398594934535208,5.910796644040527,0.0,6.876264611890766,0,0.0,1,0,2,0.6931471805599453,TA,6,Typ,0,None,None,0.0,None,0,0,None,None,Y,0.0,0.0,0.0,0.0,0.0,GdWo,None,0.0,5,2009,WD,Abnorml,10.542732775946709
969,970,5.25227342804663,RL,4.330733340286331,9.247925132303454,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.663439094112067,TA,Fa,CBlock,TA,TA,Gd,ALQ,6.2422232654551655,Unf,0.0,4.330733340286331,6.3784261836515865,GasA,TA,Y,SBrkr,6.999422467507961,0.0,0.0,6.999422467507961,1,0.0,1,0,2,0.6931471805599453,TA,6,Typ,0,None,Attchd,1958.0,RFn,1,264,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,3,2006,ConLD,Normal,11.849404844423074
970,971,3.9318256327243257,RL,4.110873864173311,9.287394001418473,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.580639137284949,6.580639137284949,GasA,TA,N,FuseA,6.580639137284949,6.159095388491933,0.0,7.084226422097916,0,0.0,1,1,4,0.6931471805599453,TA,6,Typ,0,None,None,0.0,None,0,0,None,None,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,12,2006,WD,Abnorml,11.813037464800539
971,972,5.081404364984463,RL,3.6109179126442243,7.727094484779841,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,4.672828834461906,Gd,TA,PConc,Gd,TA,No,GLQ,6.342121418721152,Unf,0.0,5.288267030694535,6.639875833826536,GasA,Ex,Y,SBrkr,6.639875833826536,6.760414691083428,0.0,7.394493107219038,0,0.0,2,0,2,0.6931471805599453,Gd,6,Typ,0,None,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0.0,3.332204510175204,0.0,0.0,0.0,None,None,0.0,7,2009,WD,Normal,12.06105265381003
972,973,4.795790545596741,RL,4.02535169073515,8.973731569708402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.823286122355687,6.823286122355687,GasA,TA,Y,SBrkr,6.823286122355687,0.0,0.0,6.823286122355687,0,0.0,2,0,2,0.6931471805599453,TA,5,Typ,1,TA,Attchd,1979.0,Unf,1,264,TA,TA,Y,3.367295829986474,0.0,0.0,0.0,0.0,None,None,0.0,4,2010,WD,Normal,11.507922973347437
973,974,3.044522437723423,FV,4.564348191467836,9.36220272128543,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.264730177929867,7.264730177929867,GasA,Ex,Y,SBrkr,7.264730177929867,0.0,0.0,7.264730177929867,0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,0,None,Attchd,2007.0,Fin,2,480,TA,TA,Y,0.0,4.795790545596741,0.0,0.0,0.0,None,None,0.0,12,2008,New,Partial,12.111767460549332
974,975,4.2626798770413155,RL,4.110873864173311,9.342683558963897,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,6.591673732008658,6.591673732008658,GasA,TA,N,SBrkr,7.036148493750536,6.784457062637643,0.0,7.61085279039525,0,0.0,1,0,3,0.6931471805599453,Gd,8,Typ,0,None,Detchd,1997.0,Unf,2,532,TA,TA,Y,6.234410725718371,4.912654885736052,0.0,0.0,0.0,GdPrv,None,0.0,10,2009,WD,Normal,12.02874460037869
975,976,5.081404364984463,FV,4.2633832685897595,7.883069351305753,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.464588303689961,Unf,0.0,3.4965075614664802,6.513230110912307,GasA,Ex,Y,SBrkr,6.513230110912307,6.565264970035361,0.0,7.232010331664759,1,0.0,2,1,3,0.6931471805599453,Gd,6,Typ,0,None,Detchd,2000.0,Unf,2,490,TA,TA,Y,5.0369526024136295,3.9318256327243257,0.0,0.0,0.0,None,None,0.0,4,2006,WD,Normal,12.013706813470414
976,977,3.4339872044851463,RL,3.9512437185814275,8.682877107057168,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.089044875446846,6.089044875446846,GasA,TA,Y,FuseA,6.76849321164863,0.0,0.0,6.76849321164863,0,0.0,1,0,2,0.6931471805599453,Fa,4,Typ,0,None,None,0.0,None,0,0,None,None,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,8,2006,WD,Normal,11.356283350762888
977,978,4.795790545596741,FV,3.58351893845611,8.360539381370861,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.009408932708637,Unf,0.0,4.912654885736052,7.124478262493424,GasA,Ex,Y,SBrkr,7.124478262493424,0.0,0.0,7.124478262493424,1,0.0,1,1,1,0.6931471805599453,Gd,4,Typ,0,None,Attchd,2007.0,Fin,2,569,TA,TA,Y,0.0,4.762173934797756,0.0,0.0,0.0,None,None,0.0,11,2007,New,Partial,12.20557752297723
978,979,3.044522437723423,RL,4.23410650459726,9.153875834995056,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,6.315358001522335,Unf,0.0,5.8377304471659395,6.796823718274855,GasA,Ex,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,None,Detchd,1999.0,Unf,2,400,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,5,2007,WD,Abnorml,11.608244735642321
979,980,3.044522437723423,RL,4.394449154672439,9.084436955087027,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,6.480044561926653,Unf,0.0,6.154858094016418,7.022868086082641,GasA,TA,Y,SBrkr,7.022868086082641,0.0,0.0,7.022868086082641,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,None,Detchd,1963.0,Unf,2,480,TA,TA,Y,0.0,4.394449154672439,0.0,0.0,0.0,MnPrv,None,0.0,6,2009,WD,Normal,11.842236406331555
980,981,4.454347296253507,RL,4.2633832685897595,9.402859753746583,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,5.351858133476067,Ex,TA,CBlock,TA,TA,Av,ALQ,6.7661917146603505,Unf,0.0,4.356708826689592,6.851184927493743,GasA,Gd,Y,SBrkr,6.907755278982137,0.0,0.0,6.907755278982137,1,0.0,1,0,3,0.6931471805599453,Ex,6,Typ,0,None,Attchd,1961.0,RFn,2,588,TA,TA,Y,4.976733742420574,4.343805421853684,0.0,0.0,0.0,None,None,0.0,7,2008,WD,Normal,12.091789104493502
981,982,4.110873864173311,RL,4.59511985013459,9.40951904583656,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.883462586413092,Gd,TA,PConc,Gd,TA,No,GLQ,6.75110146893676,Unf,0.0,5.918893854273146,7.111512116496157,GasA,Ex,Y,SBrkr,7.152268856032539,7.198183577101943,0.0,7.868254265520613,1,0.0,2,1,4,0.6931471805599453,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,3,676,TA,TA,Y,5.5254529391317835,0.0,0.0,0.0,0.0,None,None,0.0,7,2009,WD,Normal,12.724869415131389
982,983,3.044522437723423,RL,3.784189633918261,8.065579427282092,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,7.144407180321139,7.144407180321139,GasA,Ex,Y,SBrkr,7.144407180321139,0.0,0.0,7.144407180321139,0,0.0,2,0,2,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2,388,TA,TA,Y,4.61512051684126,2.833213344056216,0.0,0.0,0.0,None,None,0.0,3,2008,WD,Normal,11.982278882874377
983,984,4.110873864173311,RL,4.2633832685897595,9.328212292571072,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,7.029087564149662,7.029087564149662,GasA,Ex,Y,SBrkr,7.047517221357296,7.040536390215956,0.0,7.736743682453495,0,0.0,2,1,4,0.6931471805599453,Gd,9,Typ,1,Gd,Attchd,2002.0,Unf,2,779,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,5,2008,WD,Normal,12.45254592991672
984,985,4.51085950651685,RL,4.330733340286331,9.222861652529854,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.172424577124845,6.07073772800249,0.0,7.45876269238096,0,0.0,2,0,4,1.0986122886681098,Gd,8,Typ,0,None,Attchd,1977.0,Unf,2,539,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,None,None,0.0,8,2009,COD,Normal,11.744045122410057
985,986,5.25227342804663,RL,4.23410650459726,9.294773427951013,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.947937068614969,Unf,0.0,4.8283137373023015,7.060476365999801,GasW,TA,N,SBrkr,7.060476365999801,0.0,0.0,7.060476365999801,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,None,Detchd,1950.0,Unf,1,240,TA,TA,Y,0.0,3.8918202981106265,0.0,0.0,0.0,None,None,0.0,8,2008,ConLD,Normal,11.736077016252437
986,987,3.9318256327243257,RM,4.0943445622221,8.577535420422398,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,6.186208623900494,6.186208623900494,GasA,Gd,Y,SBrkr,6.90975328164481,6.453624998892692,0.0,7.400009517162692,0,0.0,1,0,2,0.6931471805599453,Gd,5,Typ,0,None,Attchd,1950.0,Unf,1,255,Fa,TA,Y,5.978885764901122,0.0,0.0,0.0,0.0,None,None,0.0,6,2006,WD,Normal,11.669937760751914
